mean CN of NN Ni,             BOO,           CN-Pt,  0.1873,  0.1831,  0.0271,  1.6606,  0.1332,  2.9525, -1.4537,  0.0273,  1.7199,  0.1321,  2.8159, -1.4629
mean CN of NN Ni,           CN-Pt,             BOO,  0.1820,  0.1782,  0.0299,  0.1611, -0.3882, -0.2134, -0.8201,  0.0300,  0.1651, -0.4241, -0.2102, -0.7845
            BOO,           CN-Pt, mean CN of NN Ni,  0.1845,  0.1813,  0.0000,  0.1278,  0.0303, -0.2308, -1.1166,  0.0000,  0.1237,  0.0303, -0.2320, -1.0985
mean CN of NN Ni,             BOO,  exp neg strain,  0.2687,  0.2617,  0.0104,  0.0039,  0.9071, -3.3944, -1.3571,  0.0109,  0.0091,  0.9822, -2.7026, -1.4440
mean CN of NN Ni,  exp neg strain,             BOO,  0.2689,  0.2619,  0.0101,  4.5417,  0.2759, -0.1655, -5.9681,  0.0108,  4.3404,  0.2709, -0.1852, -5.8217
            BOO,  exp neg strain, mean CN of NN Ni,  0.2689,  0.2619,  0.2759,  4.5690,  0.0101, -0.1647, -5.9958,  0.2707,  4.6548,  0.0108, -0.1747, -6.1412
mean CN of NN Ni,             BOO,          strain,  0.2685,  0.2614,  0.0103,  0.0061, -1.8566, -2.9904, -0.4530,  0.0110,  0.0063, -2.0060, -2.9431, -0.4451
mean CN of NN Ni,          strain,             BOO,  0.2687,  0.2616,  0.0101,  4.9993,  0.2598,  0.3652, -5.5913,  0.0107,  4.9988,  0.2549,  0.3949, -5.5798
            BOO,          strain, mean CN of NN Ni,  0.2687,  0.2616,  0.2599,  4.9998,  0.0101,  0.3664, -5.5918,  0.2545,  5.0000,  0.0107,  0.3962, -5.5804
mean CN of NN Ni,             BOO,  inverse strain,  0.2736,  0.2678,  0.0114,  0.0547, -0.0000, -1.3192, -0.5562,  0.0116,  0.1866, -0.0000,  334.0427, -0.3562
mean CN of NN Ni,  Pt bond length,    surface curv,  0.2711,  0.2636,  0.0214,  1.2699, -3.3734,  0.3079, -0.9054,  0.0200,  1.2195, -3.0472,  0.3796, -0.7895
mean CN of NN Ni,    surface curv,  Pt bond length,  0.2624,  0.2564,  0.0095,  5.0000, -0.6721,  0.6419, -3.4464,  0.0106,  4.9998, -0.7066,  0.6160, -3.3508
 Pt bond length,    surface curv, mean CN of NN Ni,  0.2676,  0.2621,  0.0000,  4.9997,  0.0108,  0.6268, -5.3121,  0.0000,  4.9994,  0.0114,  0.6063, -5.3089
mean CN of NN Ni,  Pt bond length,      chemSROP11,  0.2798,  0.2691,  0.0231,  1.2720,  0.0380,  0.3916, -0.8571,  0.0199,  1.2183,  0.0565,  0.3500, -0.8727
mean CN of NN Ni,      chemSROP11,  Pt bond length,  0.2694,  0.2623,  0.0095,  2.9647, -0.6533, -0.0112, -1.5117,  0.0102,  2.4294, -0.7016, -0.0210, -0.8378
 Pt bond length,      chemSROP11, mean CN of NN Ni,  0.2742,  0.2677,  0.0000,  2.4262,  0.0108, -0.0177, -2.7859,  0.0000,  1.3169,  0.0116, -0.0441, -1.6730
mean CN of NN Ni,  Pt bond length,      chemSROP12,  0.2811,  0.2694,  0.0246,  1.2876,  0.0902,  0.3534, -0.9331,  0.0204,  1.2799,  0.0834,  0.3961, -0.8360
mean CN of NN Ni,      chemSROP12,  Pt bond length,  0.2694,  0.2623,  0.0096,  0.9106, -0.6564, -0.0151,  0.5501,  0.0104,  1.3207, -0.7042, -0.0283,  0.2764
 Pt bond length,      chemSROP12, mean CN of NN Ni,  0.2742,  0.2678,  0.0000,  1.2486,  0.0108,  0.0061, -1.6082,  0.0000,  1.6204,  0.0117, -0.0199, -1.9781
mean CN of NN Ni,  Pt bond length,      chemSROP22,  0.2766,  0.2697,  0.0197,  1.1879,  0.0132,  0.3973, -0.7986,  0.0205,  1.1966,  0.0203,  0.3868, -0.8208
mean CN of NN Ni,      chemSROP22,  Pt bond length,  0.2694,  0.2624,  0.0095,  0.9149, -0.6547,  0.0013,  0.5419,  0.0103,  1.0463, -0.7038, -0.0039,  0.5507
 Pt bond length,      chemSROP22, mean CN of NN Ni,  0.2742,  0.2678,  0.0000,  1.2877,  0.0107,  0.0089, -1.6466,  0.0000,  1.0017,  0.0116, -0.0009, -1.3582
mean CN of NN Ni,  Pt bond length,       gCN-Ni-Ni,  0.2860,  0.2772,  0.0286,  1.2866, -0.0500,  0.3642, -0.9268,  0.0275,  1.2592, -0.0546,  0.4115, -0.8365
mean CN of NN Ni,       gCN-Ni-Ni,  Pt bond length,  0.2677,  0.2613,  0.0208,  0.1305, -0.6617,  191.5473,  1.3485,  0.0191,  0.1027, -0.7069,  179.4571,  1.5052
 Pt bond length,       gCN-Ni-Ni, mean CN of NN Ni,  0.2729,  0.2668,  0.0000,  0.4255,  0.0078, -0.1231, -0.7853,  0.0000,  1.1104,  0.0089, -0.0470, -1.4667
mean CN of NN Ni,  Pt bond length,       gCN-Ni-Pt,  0.2869,  0.2729,  0.0352,  1.2901, -0.1220,  0.3298, -0.9498,  0.0289,  1.8294, -0.0892,  0.3409, -1.1173
mean CN of NN Ni,       gCN-Ni-Pt,  Pt bond length,  0.2573,  0.2507,  0.0632,  0.5877, -0.6198,  11.5831,  0.8026,  0.0635,  0.5857, -0.6862,  8.7729,  0.9923
 Pt bond length,       gCN-Ni-Pt, mean CN of NN Ni,  0.2730,  0.2667,  0.0000,  0.0141,  0.0077, -0.9282, -0.3747,  0.0000,  0.0095,  0.0089, -1.0562, -0.3664
mean CN of NN Ni,  Pt bond length,       gCN-Pt-Ni,  0.2771,  0.2652,  0.0238,  1.2829,  0.0826,  0.3390, -1.0133,  0.0206,  1.2272,  0.0996,  0.3397, -0.9762
mean CN of NN Ni,       gCN-Pt-Ni,  Pt bond length,  0.2694,  0.2624,  0.0095,  0.0000, -0.6550,  65.8600,  1.4575,  0.0102,  0.0000, -0.7033,  64.2718,  1.5961
 Pt bond length,       gCN-Pt-Ni, mean CN of NN Ni,  0.2592,  0.2536,  0.0000,  0.4351,  0.0013, -0.3478, -0.8901,  0.0000,  0.6808,  0.0022, -0.2388, -1.1351
mean CN of NN Ni,  Pt bond length,       gCN-Pt-Pt,  0.2217,  0.2251,  0.0499,  0.8075,  0.1446,  0.3473, -1.5526,  0.0547,  1.3173,  0.1732,  0.3094, -1.9455
mean CN of NN Ni,       gCN-Pt-Pt,  Pt bond length,  0.1959,  0.1921,  0.0320,  0.6497, -0.8223, -0.1235,  0.6377,  0.0318,  0.6164, -0.8673, -0.1257,  0.8170
 Pt bond length,       gCN-Pt-Pt, mean CN of NN Ni,  0.2061,  0.2032,  0.0000,  0.6059,  0.0331, -0.1271, -1.5820,  0.0000,  0.5453,  0.0330, -0.1336, -1.4977
mean CN of NN Ni,  Pt bond length,        gCN-Ni-X,  0.2912,  0.2865,  0.0358,  1.2757, -0.0702,  0.3885, -0.8805,  0.0384,  1.3701, -0.0771,  0.3096, -1.0232
mean CN of NN Ni,        gCN-Ni-X,  Pt bond length,  0.2570,  0.2504,  0.0672,  0.6337, -0.6182,  5.4455,  0.7525,  0.0673,  0.6291, -0.6886,  5.1459,  0.9558
 Pt bond length,        gCN-Ni-X, mean CN of NN Ni,  0.2727,  0.2666,  0.0000,  0.0422,  0.0070, -0.3515, -0.4025,  0.0000,  0.0388,  0.0082, -0.3515, -0.3955
mean CN of NN Ni,  Pt bond length,        gCN-Pt-X,  0.1979,  0.1916,  0.0407,  1.1471,  0.1384,  0.3305, -1.7202,  0.0409,  1.2017,  0.1595,  0.3682, -1.8184
mean CN of NN Ni,        gCN-Pt-X,  Pt bond length,  0.1735,  0.1703,  0.0270,  0.5619, -0.7800, -0.1347,  0.5314,  0.0269,  0.5401, -0.8189, -0.1361,  0.6821
 Pt bond length,        gCN-Pt-X, mean CN of NN Ni,  0.1838,  0.1815,  0.0000,  0.5009,  0.0284, -0.1428, -1.5530,  0.0000,  0.4557,  0.0283, -0.1488, -1.4838
mean CN of NN Ni,  Pt bond length,           CN-Pt,  0.1996,  0.2146,  0.0415,  1.2154,  0.1320,  0.3477, -1.8885,  0.0505,  1.0067,  0.1412,  0.3698, -1.9040
mean CN of NN Ni,           CN-Pt,  Pt bond length,  0.1740,  0.1695,  0.0289,  0.1428, -0.7881, -0.2222,  1.0368,  0.0289,  0.1460, -0.8387, -0.2188,  1.1835
 Pt bond length,           CN-Pt, mean CN of NN Ni,  0.1845,  0.1813,  0.0000,  0.1278,  0.0303, -0.2308, -1.1166,  0.0000,  0.1237,  0.0303, -0.2320, -1.0985
mean CN of NN Ni,  Pt bond length,  exp neg strain,  0.2698,  0.2628,  0.0110,  1.1058,  0.6479,  0.2152, -1.6151,  0.0120,  1.0770,  0.7152,  0.2282, -1.6408
mean CN of NN Ni,  exp neg strain,  Pt bond length,  0.2694,  0.2623,  0.0099,  1.1703, -0.8839,  0.3694,  1.2761,  0.0106,  1.1566, -0.9237,  0.3621,  1.3952
 Pt bond length,  exp neg strain, mean CN of NN Ni,  0.2699,  0.2629,  0.0000,  1.5443,  0.0096, -0.3707, -2.5843,  0.0000,  1.4100,  0.0103, -0.4166, -2.4803
mean CN of NN Ni,  Pt bond length,          strain,  0.2694,  0.2624,  0.0099,  1.0002, -1.7857,  0.0001, -1.3461,  0.0110,  1.0005, -1.8953,  0.0022, -1.3375
mean CN of NN Ni,          strain,  Pt bond length,  0.2694,  0.2624,  0.0097,  0.9907, -0.6614,  0.0052,  0.4832,  0.0103,  1.0652, -0.7014,  0.0043,  0.5256
 Pt bond length,          strain, mean CN of NN Ni,  0.2696,  0.2625,  0.3673,  5.0000,  0.0095,  0.5497, -6.3547,  0.3746,  4.9999,  0.0102,  0.5734, -6.3691
mean CN of NN Ni,  Pt bond length,  inverse strain,  0.2734,  0.2672,  0.0143,  1.1082, -0.0000,  0.3559, -0.7834,  0.0158,  1.1208, -0.0000,  0.3604, -0.7824
mean CN of NN Ni,    surface curv,      chemSROP11,  0.2676,  0.2621,  0.0108,  5.0000,  0.0270,  0.6294, -5.3122,  0.0120,  4.9998,  0.0385,  0.6059, -5.3129
mean CN of NN Ni,      chemSROP11,    surface curv,  0.2673,  0.2620,  0.0108,  2.1454, -3.3358, -0.0117, -2.4542,  0.0114,  1.0571, -3.0616, -0.0361, -1.3657
   surface curv,      chemSROP11, mean CN of NN Ni,  0.2742,  0.2677,  0.0000,  1.9477,  0.0108, -0.0221, -2.3074,  0.0000,  1.4046,  0.0116, -0.0413, -1.7608
mean CN of NN Ni,    surface curv,      chemSROP12,  0.2676,  0.2620,  0.0108,  5.0000, -0.0033,  0.6308, -5.3121,  0.0116,  5.0000,  0.0475,  0.6097, -5.3112
mean CN of NN Ni,      chemSROP12,    surface curv,  0.2673,  0.2620,  0.0108,  0.8260, -3.3436,  0.0034, -1.1347,  0.0116,  1.0882, -3.0883, -0.0424, -1.3983
   surface curv,      chemSROP12, mean CN of NN Ni,  0.2742,  0.2678,  0.0000,  1.0042,  0.0108,  0.0076, -1.3638,  0.0000,  1.2584,  0.0117, -0.0253, -1.6160
mean CN of NN Ni,    surface curv,      chemSROP22,  0.2676,  0.2621,  0.0111,  5.0000, -0.0056,  0.6299, -5.3142,  0.0115,  4.9996,  0.0104,  0.6082, -5.3099
mean CN of NN Ni,      chemSROP22,    surface curv,  0.2673,  0.2620,  0.0107,  1.0305, -3.3409,  0.0059, -1.3388,  0.0115,  0.9977, -3.0856, -0.0103, -1.3069
   surface curv,      chemSROP22, mean CN of NN Ni,  0.2742,  0.2678,  0.0000,  1.1057,  0.0107,  0.0104, -1.4646,  0.0000,  0.9991,  0.0116, -0.0009, -1.3556
mean CN of NN Ni,    surface curv,       gCN-Ni-Ni,  0.2663,  0.2612,  0.0076,  5.0000,  0.0600,  0.6301, -5.3121,  0.0088,  5.0000,  0.0520,  0.6014, -5.3098
mean CN of NN Ni,       gCN-Ni-Ni,    surface curv,  0.2660,  0.2611,  0.0208,  0.1153, -3.2782,  170.9193, -0.4226,  0.0198,  0.0969, -3.0599,  207.2963, -0.4038
   surface curv,       gCN-Ni-Ni, mean CN of NN Ni,  0.2729,  0.2668,  0.0000,  0.4296,  0.0078, -0.1221, -0.7894,  0.0000,  1.1467,  0.0089, -0.0456, -1.5030
mean CN of NN Ni,    surface curv,       gCN-Ni-Pt,  0.2669,  0.2616,  0.0060,  4.9995,  0.0443,  0.6285, -5.3132,  0.0073,  4.9995,  0.0385,  0.6070, -5.3102
mean CN of NN Ni,       gCN-Ni-Pt,    surface curv,  0.2563,  0.2512,  0.0622,  0.5635, -2.9487,  11.2192, -0.8492,  0.0631,  0.5690, -2.8000,  8.4030, -0.8534
   surface curv,       gCN-Ni-Pt, mean CN of NN Ni,  0.2730,  0.2667,  0.0000,  0.0136,  0.0077, -0.9389, -0.3742,  0.0000,  0.0098,  0.0089, -1.0458, -0.3667
mean CN of NN Ni,    surface curv,       gCN-Pt-Ni,  0.2539,  0.2492,  0.0011,  4.9997,  0.2056,  0.5685, -5.4275,  0.0021,  5.0000,  0.1973,  0.5324, -5.4220
mean CN of NN Ni,       gCN-Pt-Ni,    surface curv,  0.2673,  0.2620,  0.0108,  0.0000, -3.3438,  60.3386, -0.3088,  0.0114,  0.0000, -3.0763,  92.9647, -0.3084
   surface curv,       gCN-Pt-Ni, mean CN of NN Ni,  0.2592,  0.2536,  0.0000,  0.4355,  0.0013, -0.3476, -0.8906,  0.0000,  0.6846,  0.0022, -0.2377, -1.1390
mean CN of NN Ni,    surface curv,       gCN-Pt-Pt,  0.2065,  0.2037,  0.0314,  4.9803,  0.1298,  0.2374, -6.0230,  0.0312,  0.8895,  0.1269,  1.2231, -1.9157
mean CN of NN Ni,       gCN-Pt-Pt,    surface curv,  0.2051,  0.2024,  0.0325,  0.6110, -1.1223, -0.1243, -1.5559,  0.0324,  0.5660, -0.9811, -0.1287, -1.4934
   surface curv,       gCN-Pt-Pt, mean CN of NN Ni,  0.2061,  0.2032,  0.0000,  0.6059,  0.0331, -0.1271, -1.5819,  0.0000,  0.5451,  0.0330, -0.1336, -1.4975
mean CN of NN Ni,    surface curv,        gCN-Ni-X,  0.2664,  0.2612,  0.0054,  4.9999,  0.0337,  0.6319, -5.3129,  0.0068,  4.9998,  0.0293,  0.6039, -5.3104
mean CN of NN Ni,        gCN-Ni-X,    surface curv,  0.2559,  0.2509,  0.0659,  0.6055, -2.9400,  5.5250, -0.8910,  0.0664,  0.6067, -2.7975,  5.2202, -0.8909
   surface curv,        gCN-Ni-X, mean CN of NN Ni,  0.2727,  0.2666,  0.0000,  0.0425,  0.0070, -0.3502, -0.4028,  0.0000,  0.0391,  0.0082, -0.3501, -0.3958
mean CN of NN Ni,    surface curv,        gCN-Pt-X,  0.1854,  0.1832,  0.0269,  1.3712,  0.1445,  0.5115, -2.5785,  0.0268,  0.1436,  0.1418,  4.0441, -1.3352
mean CN of NN Ni,        gCN-Pt-X,    surface curv,  0.1835,  0.1813,  0.0282,  0.5103, -0.6014, -0.1402, -1.5468,  0.0281,  0.4663, -0.4335, -0.1461, -1.4840
   surface curv,        gCN-Pt-X, mean CN of NN Ni,  0.1838,  0.1815,  0.0000,  0.5008,  0.0284, -0.1429, -1.5529,  0.0000,  0.4557,  0.0283, -0.1488, -1.4837
mean CN of NN Ni,    surface curv,           CN-Pt,  0.1873,  0.1842,  0.0269,  4.9943,  0.1249,  0.3708, -6.2563,  0.0269,  2.6537,  0.1233,  0.6562, -3.9042
mean CN of NN Ni,           CN-Pt,    surface curv,  0.1814,  0.1789,  0.0299,  0.1220, -1.8380, -0.2329, -1.0662,  0.0298,  0.1249, -1.6204, -0.2293, -1.0646
   surface curv,           CN-Pt, mean CN of NN Ni,  0.1845,  0.1813,  0.0000,  0.1278,  0.0303, -0.2308, -1.1166,  0.0000,  0.1237,  0.0303, -0.2320, -1.0985
mean CN of NN Ni,    surface curv,  exp neg strain,  0.2628,  0.2567,  0.0095,  5.0000,  0.8886,  0.6431, -6.1852,  0.0101,  5.0000,  0.9426,  0.6145, -6.2350
mean CN of NN Ni,  exp neg strain,    surface curv,  0.2625,  0.2567,  0.0095,  4.3245, -3.4201, -0.1710, -5.4246,  0.0101,  4.1329, -3.1172, -0.1863, -5.2708
   surface curv,  exp neg strain, mean CN of NN Ni,  0.2698,  0.2628,  0.0000,  4.2974,  0.0095, -0.1669, -5.4240,  0.0000,  4.2232,  0.0103, -0.1806, -5.3996
mean CN of NN Ni,    surface curv,          strain,  0.2624,  0.2564,  0.0095,  4.9999, -1.8483,  0.6418, -5.2947,  0.0100,  5.0000, -1.9582,  0.6141, -5.2904
mean CN of NN Ni,          strain,    surface curv,  0.2622,  0.2564,  0.0095,  4.9996, -3.4133,  0.3662, -5.2911,  0.0100,  4.9990, -3.1151,  0.3845, -5.2889
   surface curv,          strain, mean CN of NN Ni,  0.2695,  0.2624,  0.0000,  4.9997,  0.0095,  0.3539, -5.3439,  0.0000,  4.9997,  0.0103,  0.3798, -5.3383
mean CN of NN Ni,    surface curv,  inverse strain,  0.2676,  0.2621,  0.0109,  5.0000, -0.0000,  0.6226, -5.3132,  0.0114,  4.9997, -0.0000,  0.6055, -5.3091
mean CN of NN Ni,      chemSROP11,      chemSROP12,  0.2742,  0.2677,  0.0108,  2.5001, -0.0058, -0.0174, -2.8595,  0.0117,  1.9310,  0.0365, -0.0314, -2.2885
mean CN of NN Ni,      chemSROP12,      chemSROP11,  0.2742,  0.2677,  0.0108,  0.9137,  0.0444,  0.0061, -1.2732,  0.0117,  1.2955,  0.0607, -0.0271, -1.6530
     chemSROP11,      chemSROP12, mean CN of NN Ni,  0.2742,  0.2677,  0.0444,  1.0967,  0.0108,  0.0051, -1.4562,  0.0607,  1.4418,  0.0117, -0.0244, -1.7993
mean CN of NN Ni,      chemSROP11,      chemSROP22,  0.2742,  0.2677,  0.0108,  2.4331, -0.0031, -0.0166, -2.7926,  0.0117,  2.8044,  0.0182, -0.0279, -3.1619
mean CN of NN Ni,      chemSROP22,      chemSROP11,  0.2742,  0.2677,  0.0108,  1.0375,  0.0415,  0.0027, -1.3970,  0.0117,  1.2775,  0.0785, -0.0138, -1.6350
     chemSROP11,      chemSROP22, mean CN of NN Ni,  0.2742,  0.2677,  0.0415,  1.0014,  0.0108,  0.0028, -1.3609,  0.0785,  1.2234,  0.0117, -0.0145, -1.5809
mean CN of NN Ni,      chemSROP11,       gCN-Ni-Ni,  0.2729,  0.2668,  0.0077,  2.3639,  0.0596, -0.0072, -2.7235,  0.0089,  1.2518,  0.0532, -0.0301, -1.6081
mean CN of NN Ni,       gCN-Ni-Ni,      chemSROP11,  0.2725,  0.2666,  0.0219,  0.1290,  0.0595,  312.2586, -0.4859,  0.0205,  0.1032,  0.0720,  195.9971, -0.4573
     chemSROP11,       gCN-Ni-Ni, mean CN of NN Ni,  0.2729,  0.2668,  0.0180,  0.3689,  0.0079, -0.1378, -0.7286,  0.0379,  1.0089,  0.0089, -0.0501, -1.3650
mean CN of NN Ni,      chemSROP11,       gCN-Ni-Pt,  0.2735,  0.2672,  0.0062,  2.5690,  0.0430, -0.0173, -2.9299,  0.0077,  1.1864,  0.0370, -0.0490, -1.5440
mean CN of NN Ni,       gCN-Ni-Pt,      chemSROP11,  0.2618,  0.2562,  0.0659,  0.6046, -0.0189,  10.6175, -0.9334,  0.0656,  0.5949,  0.0020,  8.4751, -0.9216
     chemSROP11,       gCN-Ni-Pt, mean CN of NN Ni,  0.2730,  0.2666,  0.0433,  0.0141,  0.0077, -0.9272, -0.3744,  0.0576,  0.0094,  0.0089, -1.0571, -0.3660
mean CN of NN Ni,      chemSROP11,       gCN-Pt-Ni,  0.2595,  0.2537,  0.0006,  4.9915,  0.2167,  0.0077, -5.4683,  0.0017,  1.2383,  0.2082,  0.0214, -1.7076
mean CN of NN Ni,       gCN-Pt-Ni,      chemSROP11,  0.2591,  0.2677,  0.0012,  0.4319, -0.0436, -0.3519, -0.8878,  0.0116,  0.0000,  0.0588,  70.9881, -0.3561
     chemSROP11,       gCN-Pt-Ni, mean CN of NN Ni,  0.2592,  0.2536,  0.0000,  0.4352,  0.0013, -0.3478, -0.8903,  0.0000,  0.6812,  0.0022, -0.2387, -1.1356
mean CN of NN Ni,      chemSROP11,       gCN-Pt-Pt,  0.2065,  0.2036,  0.0321,  4.9911,  0.1347, -0.0307, -6.0775,  0.0319,  3.4702,  0.1311, -0.0434, -4.5349
mean CN of NN Ni,       gCN-Pt-Pt,      chemSROP11,  0.2052,  0.2022,  0.0333,  0.6633,  0.1455, -0.1206, -1.6489,  0.0331,  0.5832,  0.1451, -0.1287, -1.5432
     chemSROP11,       gCN-Pt-Pt, mean CN of NN Ni,  0.2052,  0.2022,  0.1455,  0.6634,  0.0333, -0.1206, -1.6489,  0.1451,  0.5832,  0.0331, -0.1287, -1.5432
mean CN of NN Ni,      chemSROP11,        gCN-Ni-X,  0.2730,  0.2668,  0.0055,  2.8552,  0.0331, -0.0104, -3.2158,  0.0069,  1.4317,  0.0295, -0.0326, -1.7886
mean CN of NN Ni,        gCN-Ni-X,      chemSROP11,  0.2615,  0.2559,  0.0699,  0.6494, -0.0172,  5.4095, -0.9779,  0.0689,  0.6318,  0.0062,  5.2676, -0.9584
     chemSROP11,        gCN-Ni-X, mean CN of NN Ni,  0.2727,  0.2666,  0.0281,  0.0417,  0.0071, -0.3515, -0.4019,  0.0456,  0.0380,  0.0083, -0.3515, -0.3945
mean CN of NN Ni,      chemSROP11,        gCN-Pt-X,  0.1853,  0.1830,  0.0271,  4.0254,  0.1472, -0.0266, -5.2588,  0.0270,  2.7606,  0.1438, -0.0363, -3.9720
mean CN of NN Ni,        gCN-Pt-X,      chemSROP11,  0.1833,  0.1810,  0.0284,  0.5205,  0.1017, -0.1400, -1.5770,  0.0284,  0.4646,  0.0981, -0.1474, -1.4949
     chemSROP11,        gCN-Pt-X, mean CN of NN Ni,  0.1833,  0.1810,  0.1017,  0.5205,  0.0284, -0.1399, -1.5771,  0.0981,  0.4646,  0.0284, -0.1474, -1.4949
mean CN of NN Ni,      chemSROP11,           CN-Pt,  0.1899,  0.1863,  0.0273,  4.9984,  0.1282, -0.0200, -6.3128,  0.0274,  3.8583,  0.1261, -0.0244, -5.1561
mean CN of NN Ni,           CN-Pt,      chemSROP11,  0.1840,  0.1809,  0.0303,  0.1322,  0.0908, -0.2279, -1.1246,  0.0303,  0.1266,  0.0885, -0.2300, -1.1037
     chemSROP11,           CN-Pt, mean CN of NN Ni,  0.1840,  0.1809,  0.0908,  0.1322,  0.0303, -0.2279, -1.1246,  0.0885,  0.1266,  0.0303, -0.2301, -1.1037
mean CN of NN Ni,      chemSROP11,  exp neg strain,  0.2697,  0.2626,  0.0095,  3.5547,  0.8595, -0.0094, -4.7597,  0.0103,  2.0818,  0.9269, -0.0243, -3.3485
mean CN of NN Ni,  exp neg strain,      chemSROP11,  0.2698,  0.2627,  0.0095,  4.4684,  0.0340, -0.1610, -5.5953,  0.0103,  4.5210,  0.0509, -0.1702, -5.6999
     chemSROP11,  exp neg strain, mean CN of NN Ni,  0.2698,  0.2627,  0.0340,  4.5968,  0.0095, -0.1571, -5.7253,  0.0512,  4.8209,  0.0103, -0.1609, -6.0039
mean CN of NN Ni,      chemSROP11,          strain,  0.2694,  0.2623,  0.0095,  2.1579, -1.7967, -0.0152, -2.5016,  0.0102,  1.4695, -1.9293, -0.0343, -1.8073
mean CN of NN Ni,          strain,      chemSROP11,  0.2695,  0.2623,  0.0095,  4.9997,  0.0339,  0.3531, -5.3437,  0.0103,  4.9991,  0.0512,  0.3787, -5.3376
     chemSROP11,          strain, mean CN of NN Ni,  0.2695,  0.2623,  0.0339,  4.9995,  0.0095,  0.3535, -5.3436,  0.0512,  4.9999,  0.0103,  0.3774, -5.3383
mean CN of NN Ni,      chemSROP11,  inverse strain,  0.2742,  0.2677,  0.0108,  2.8231, -0.0000, -0.0157, -3.1829,  0.0116,  3.4006, -0.0000, -0.0174, -3.7565
mean CN of NN Ni,      chemSROP12,      chemSROP22,  0.2742,  0.2677,  0.0108,  2.4239, -0.0423, -0.0320, -2.7834,  0.0117,  4.5434, -0.0582, -0.0333, -4.9010
mean CN of NN Ni,      chemSROP22,      chemSROP12,  0.2742,  0.2677,  0.0108,  3.8626,  0.0803,  0.0111, -4.2221,  0.0117,  4.6847,  0.1546,  0.0126, -5.0423
     chemSROP12,      chemSROP22, mean CN of NN Ni,  0.2742,  0.2677,  0.0792,  2.7338,  0.0108,  0.0155, -3.0933,  0.1539,  3.8986,  0.0117,  0.0151, -4.2562
mean CN of NN Ni,      chemSROP12,       gCN-Ni-Ni,  0.2729,  0.2667,  0.0077,  1.1612,  0.0609, -0.0115, -1.5216,  0.0089,  1.6364,  0.0567, -0.0311, -1.9947
mean CN of NN Ni,       gCN-Ni-Ni,      chemSROP12,  0.2726,  0.2668,  0.0217,  0.1277, -0.0246,  215.7923, -0.4838,  0.0202,  0.0991,  0.0175,  228.0241, -0.4544
     chemSROP12,       gCN-Ni-Ni, mean CN of NN Ni,  0.2729,  0.2667,  0.0137,  0.8324,  0.0078, -0.0678, -1.1928,  0.0521,  0.9651,  0.0090, -0.0553, -1.3234
mean CN of NN Ni,      chemSROP12,       gCN-Ni-Pt,  0.2736,  0.2673,  0.0062,  0.9618,  0.0430,  0.0036, -1.3228,  0.0076,  2.1671,  0.0385, -0.0169, -2.5260
mean CN of NN Ni,       gCN-Ni-Pt,      chemSROP12,  0.2618,  0.2562,  0.0658,  0.6049, -0.0385,  10.4804, -0.9319,  0.0655,  0.5940,  0.0014,  8.4807, -0.9208
     chemSROP12,       gCN-Ni-Pt, mean CN of NN Ni,  0.2730,  0.2667,  0.0000,  0.0142,  0.0077, -0.9228, -0.3748,  0.0381,  0.0101,  0.0090, -1.0351, -0.3685
mean CN of NN Ni,      chemSROP12,       gCN-Pt-Ni,  0.2590,  0.2530,  0.0008,  2.6990,  0.2225, -0.0445, -3.1843,  0.0019,  3.7124,  0.2156, -0.0400, -4.1913
mean CN of NN Ni,       gCN-Pt-Ni,      chemSROP12,  0.2742,  0.2678,  0.0108,  0.0000, -0.0079,  92.2495, -0.3596,  0.0117,  0.0000,  0.0332,  104.8807, -0.3577
     chemSROP12,       gCN-Pt-Ni, mean CN of NN Ni,  0.2588,  0.2529,  0.1164,  0.5041,  0.0014, -0.3195, -0.9693,  0.1481,  0.7867,  0.0024, -0.2193, -1.2518
mean CN of NN Ni,      chemSROP12,       gCN-Pt-Pt,  0.2066,  0.2041,  0.0315,  3.9441,  0.1351,  0.0393, -5.0266,  0.0315,  3.3623,  0.1312,  0.0329, -4.4242
mean CN of NN Ni,       gCN-Pt-Pt,      chemSROP12,  0.2050,  0.2027,  0.0328,  0.6197, -0.1563, -0.1263, -1.5972,  0.0328,  0.5650, -0.1089, -0.1314, -1.5203
     chemSROP12,       gCN-Pt-Pt, mean CN of NN Ni,  0.2061,  0.2032,  0.0000,  0.6058,  0.0331, -0.1271, -1.5819,  0.0000,  0.5451,  0.0330, -0.1336, -1.4975
mean CN of NN Ni,      chemSROP12,        gCN-Ni-X,  0.2730,  0.2668,  0.0055,  0.9904,  0.0336, -0.0072, -1.3515,  0.0069,  2.0296,  0.0308, -0.0224, -2.3886
mean CN of NN Ni,        gCN-Ni-X,      chemSROP12,  0.2614,  0.2559,  0.0698,  0.6502, -0.0406,  5.3833, -0.9768,  0.0690,  0.6325, -0.0009,  5.2682, -0.9590
     chemSROP12,        gCN-Ni-X, mean CN of NN Ni,  0.2727,  0.2666,  0.0085,  0.0429,  0.0071, -0.3488, -0.4036,  0.0473,  0.0408,  0.0083, -0.3459, -0.3994
