mean CN of NN Ni,          strain,       gCN-Ni-Pt,  0.2712,  0.2650,  0.0092,  0.0232, -0.3683,  9.7084,  0.0105,  0.0189, -0.3641,  9.2670
      gCN-Ni-Pt,          strain, mean CN of NN Ni,  0.2719,  0.2659,  0.0589,  0.0042, -0.3614,  9.1128,  0.0543,  0.0056, -0.3579,  9.6383
mean CN of NN Ni,       gCN-Ni-Pt,  inverse strain,  0.2712,  0.2741,  0.0054,  0.0000, -0.3632, -0.6024,  9.9941,  0.0000, -0.2810,  33.1837
mean CN of NN Ni,       gCN-Pt-Ni,       gCN-Pt-Pt,  0.1867,  0.1859,  0.0151,  0.1366, -1.0975, -0.6979,  0.0156,  0.1333, -1.0776, -0.6634
mean CN of NN Ni,       gCN-Pt-Pt,       gCN-Pt-Ni,  0.2596,  0.2539,  0.0936,  0.2185, -0.4745,  124.3033,  1.3049,  0.2165, -0.4650,  336.9789
      gCN-Pt-Ni,       gCN-Pt-Pt, mean CN of NN Ni,  0.2167,  0.2123,  0.0209,  0.0150, -0.5933, -0.5319,  0.0193,  0.0155, -0.5834, -0.5409
mean CN of NN Ni,       gCN-Pt-Ni,        gCN-Ni-X,  0.2737,  0.2679,  0.6235,  0.0513, -0.3444,  271.6715,  0.0000,  0.0530, -0.3370,  243.9129
mean CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Ni,  0.2596,  0.2539,  0.0971,  0.2185, -0.4745,  124.4014,  0.1271,  0.2165, -0.4650,  77.2920
      gCN-Pt-Ni,        gCN-Ni-X, mean CN of NN Ni,  0.2674,  0.2606,  0.2331,  0.0223, -0.4796,  49.4956,  0.2324,  0.0231, -0.4758,  214.0835
mean CN of NN Ni,       gCN-Pt-Ni,        gCN-Pt-X,  0.1794,  0.1781,  0.0154,  0.1401, -1.1905, -0.4943,  0.0161,  0.1375, -1.1733, -0.4529
mean CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Ni,  0.2596,  0.2539,  0.2045,  0.2185, -0.4745,  342.7540,  0.1722,  0.2165, -0.4650,  330.7373
      gCN-Pt-Ni,        gCN-Pt-X, mean CN of NN Ni,  0.2264,  0.2678,  0.0131,  0.0102, -0.5261, -0.4836,  0.1080,  0.0116, -0.3564,  40.4567
mean CN of NN Ni,       gCN-Pt-Ni,           CN-Pt,  0.1827,  0.1800,  0.0147,  0.1221, -1.2683, -0.5391,  0.0155,  0.1207, -1.2571, -0.5013
mean CN of NN Ni,           CN-Pt,       gCN-Pt-Ni,  0.2596,  0.2539,  0.4316,  0.2185, -0.4745,  327.8650,  0.3057,  0.2165, -0.4650,  324.5518
      gCN-Pt-Ni,           CN-Pt, mean CN of NN Ni,  0.2742,  0.2678,  0.0404,  0.0108, -0.3600,  324.5371,  0.3837,  0.0116, -0.3564,  28.8118
mean CN of NN Ni,       gCN-Pt-Ni,  exp neg strain,  0.2739,  0.2677,  0.4098,  0.9698, -1.2533,  288.0156,  0.0000,  1.0491, -1.3215,  226.8654
mean CN of NN Ni,  exp neg strain,       gCN-Pt-Ni,  0.2596,  0.2539,  0.9288,  0.2185, -0.4745,  53.8155,  0.9271,  0.2165, -0.4650,  49.9379
      gCN-Pt-Ni,  exp neg strain, mean CN of NN Ni,  0.2742,  0.2678,  0.8080,  0.0108, -0.3600,  176.5462,  0.5505,  0.0116, -0.3564,  329.8788
mean CN of NN Ni,       gCN-Pt-Ni,          strain,  0.2796,  0.2742,  0.0250,  0.0000, -0.2904,  154.6523,  0.0000,  0.0000, -0.2809,  247.1330
mean CN of NN Ni,          strain,       gCN-Pt-Ni,  0.2582,  0.2524,  0.0034,  0.1984, -0.4815,  13.7848,  0.0043,  0.1923, -0.4737,  13.0587
      gCN-Pt-Ni,          strain, mean CN of NN Ni,  0.2553,  0.2498,  0.2163,  0.0000, -0.4731,  6.6108,  0.2091,  0.0011, -0.4654,  6.7583
mean CN of NN Ni,       gCN-Pt-Ni,  inverse strain,  0.2796,  0.2581,  0.1207,  0.0000, -0.2904,  198.9337,  0.0041,  0.0000, -0.3702, -1.0685
mean CN of NN Ni,       gCN-Pt-Pt,        gCN-Ni-X,  0.2737,  0.2679,  1.5120,  0.0513, -0.3444,  359.6922,  0.2303,  0.0530, -0.3370,  80.0457
mean CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Pt,  0.1620,  0.1628,  0.0222,  0.1784, -1.3306, -0.3208,  0.0221,  0.1739, -1.3045, -0.3173
      gCN-Pt-Pt,        gCN-Ni-X, mean CN of NN Ni,  0.2226,  0.2171,  0.1604,  0.0890, -1.2082,  2.7081,  0.1596,  0.0895, -1.2020,  2.7747
mean CN of NN Ni,       gCN-Pt-Pt,        gCN-Pt-X,  0.1733,  0.1702,  0.0878,  0.2026, -1.5686,  0.2677,  0.0894,  0.2011, -1.5599,  0.2692
mean CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Pt,  0.2075,  0.2044,  0.0359,  0.1375, -1.1029,  0.0201,  0.0398,  0.1381, -1.1039,  0.0382
      gCN-Pt-Pt,        gCN-Pt-X, mean CN of NN Ni,  0.1965,  0.1935,  0.0264,  0.0323, -0.8699, -0.1982,  0.0237,  0.0321, -0.8473, -0.2084
mean CN of NN Ni,       gCN-Pt-Pt,           CN-Pt,  0.1804,  0.1759,  0.0839,  0.1744, -1.6628,  0.2568,  0.0854,  0.1738, -1.6592,  0.2568
mean CN of NN Ni,           CN-Pt,       gCN-Pt-Pt,  0.2074,  0.2044,  0.0403,  0.1408, -1.1217,  0.0316,  0.0423,  0.1392, -1.1108,  0.0385
      gCN-Pt-Pt,           CN-Pt, mean CN of NN Ni,  0.1939,  0.1908,  0.0152,  0.0335, -0.8577, -0.2249,  0.0129,  0.0334, -0.8350, -0.2393
mean CN of NN Ni,       gCN-Pt-Pt,  exp neg strain,  0.2739,  0.2677,  1.1805,  0.9698, -1.2533,  313.4621,  0.1079,  1.0491, -1.3214,  70.2905
mean CN of NN Ni,  exp neg strain,       gCN-Pt-Pt,  0.1992,  0.1960,  0.0019,  0.1378, -1.1054, -2.8192,  0.0015,  0.1352, -1.0888, -3.0524
      gCN-Pt-Pt,  exp neg strain, mean CN of NN Ni,  0.1963,  0.1921,  0.0153,  0.0306, -1.0922, -2.2167,  0.0124,  0.0303, -1.0718, -2.4064
mean CN of NN Ni,       gCN-Pt-Pt,          strain,  0.2796,  0.2742,  0.1102,  0.0000, -0.2904,  88.3332,  0.6978,  0.0000, -0.2809,  219.8358
mean CN of NN Ni,          strain,       gCN-Pt-Pt,  0.1987,  0.1956,  0.0322,  0.1376, -1.1027,  6.6241,  0.0323,  0.1348, -1.0860,  6.9540
      gCN-Pt-Pt,          strain, mean CN of NN Ni,  0.1965,  0.1924,  0.1401,  0.0305, -1.0886,  4.5575,  0.1372,  0.0302, -1.0680,  4.8968
mean CN of NN Ni,       gCN-Pt-Pt,  inverse strain,  0.2796,  0.2742,  0.3236,  0.0000, -0.2904,  128.5730,  0.0305,  0.0000, -0.2809,  91.8545
mean CN of NN Ni,        gCN-Ni-X,        gCN-Pt-X,  0.1348,  0.1365,  0.0166,  0.1849, -1.4681, -0.3623,  0.0167,  0.1810, -1.4434, -0.3580
mean CN of NN Ni,        gCN-Pt-X,        gCN-Ni-X,  0.2737,  0.2679,  0.5456,  0.0513, -0.3444,  40.5519,  0.2677,  0.0530, -0.3370,  347.2635
       gCN-Ni-X,        gCN-Pt-X, mean CN of NN Ni,  0.2742,  0.2678,  0.8411,  0.0108, -0.3600,  75.3505,  0.6253,  0.0116, -0.3564,  177.5053
mean CN of NN Ni,        gCN-Ni-X,           CN-Pt,  0.1341,  0.1353,  0.0169,  0.1675, -1.6183, -0.3726,  0.0170,  0.1639, -1.5917, -0.3662
mean CN of NN Ni,           CN-Pt,        gCN-Ni-X,  0.2737,  0.2679,  0.6108,  0.0513, -0.3444,  44.4941,  0.5840,  0.0530, -0.3370,  40.0389
       gCN-Ni-X,           CN-Pt, mean CN of NN Ni,  0.2742,  0.2678,  0.9138,  0.0108, -0.3600,  94.6658,  0.6984,  0.0116, -0.3564,  279.0207
mean CN of NN Ni,        gCN-Ni-X,  exp neg strain,  0.2739,  0.2677,  0.0916,  0.9698, -1.2533,  45.4227,  0.0747,  1.0491, -1.3214,  42.4539
mean CN of NN Ni,  exp neg strain,        gCN-Ni-X,  0.2737,  0.2679,  0.6077,  0.0513, -0.3444,  333.5475,  0.6231,  0.0530, -0.3370,  327.5269
       gCN-Ni-X,  exp neg strain, mean CN of NN Ni,  0.2742,  0.2678,  0.7010,  0.0108, -0.3600,  299.1024,  0.6720,  0.0116, -0.3564,  321.7584
mean CN of NN Ni,        gCN-Ni-X,          strain,  0.2796,  0.2742,  0.1124,  0.0000, -0.2904,  67.5902,  0.1060,  0.0000, -0.2809,  43.2399
mean CN of NN Ni,          strain,        gCN-Ni-X,  0.2709,  0.2647,  0.0084,  0.0212, -0.3687,  9.8804,  0.0096,  0.0186, -0.3644,  9.4453
       gCN-Ni-X,          strain, mean CN of NN Ni,  0.2717,  0.2655,  0.0376,  0.0046, -0.3607,  7.1481,  0.0351,  0.0058, -0.3572,  9.1600
mean CN of NN Ni,        gCN-Ni-X,  inverse strain,  0.2796,  0.2650,  0.1765,  0.0000, -0.2904,  281.0014,  0.0070,  0.0000, -0.3590, -0.2971
mean CN of NN Ni,        gCN-Pt-X,           CN-Pt,  0.1872,  0.1827,  0.0666,  0.1574, -1.5354,  0.1609,  0.0712,  0.1583, -1.5427,  0.1710
mean CN of NN Ni,           CN-Pt,        gCN-Pt-X,  0.1803,  0.1779,  0.0861,  0.1872, -1.4780,  0.1646,  0.0845,  0.1834, -1.4542,  0.1610
       gCN-Pt-X,           CN-Pt, mean CN of NN Ni,  0.1821,  0.1795,  0.0443,  0.0296, -1.0025, -0.1128,  0.0400,  0.0296, -0.9765, -0.1208
mean CN of NN Ni,        gCN-Pt-X,  exp neg strain,  0.2739,  0.2677,  0.2274,  0.9698, -1.2533,  331.7561,  0.3636,  1.0491, -1.3214,  335.2395
mean CN of NN Ni,  exp neg strain,        gCN-Pt-X,  0.1766,  0.1739,  0.0012,  0.1506, -1.2562, -3.1536,  0.0009,  0.1482, -1.2401, -3.4685
       gCN-Pt-X,  exp neg strain, mean CN of NN Ni,  0.1737,  0.1708,  0.0282,  0.0254, -1.2357, -1.6808,  0.0252,  0.0253, -1.2139, -1.7747
mean CN of NN Ni,        gCN-Pt-X,          strain,  0.2796,  0.2742,  0.2968,  0.0000, -0.2904,  96.0322,  0.2899,  0.0000, -0.2809,  331.0670
mean CN of NN Ni,          strain,        gCN-Pt-X,  0.1760,  0.1735,  0.0271,  0.1504, -1.2534,  7.5305,  0.0272,  0.1479, -1.2371,  8.0044
       gCN-Pt-X,          strain, mean CN of NN Ni,  0.1741,  0.1711,  0.1511,  0.0253, -1.2319,  3.4044,  0.1480,  0.0252, -1.2100,  3.5714
mean CN of NN Ni,        gCN-Pt-X,  inverse strain,  0.2796,  0.2742,  0.2708,  0.0000, -0.2904,  86.3712,  0.0553,  0.0000, -0.2809,  111.9948
mean CN of NN Ni,           CN-Pt,  exp neg strain,  0.2739,  0.2677,  0.4333,  0.9698, -1.2533,  124.5852,  0.1392,  1.0491, -1.3214,  324.8559
mean CN of NN Ni,  exp neg strain,           CN-Pt,  0.1812,  0.1771,  0.0012,  0.1315, -1.3413, -3.1668,  0.0009,  0.1303, -1.3318, -3.4622
          CN-Pt,  exp neg strain, mean CN of NN Ni,  0.1782,  0.1735,  0.0285,  0.0256, -1.3211, -1.5327,  0.0258,  0.0257, -1.3066, -1.6243
mean CN of NN Ni,           CN-Pt,          strain,  0.2796,  0.2742,  0.5249,  0.0000, -0.2904,  20.7693,  0.2822,  0.0000, -0.2809,  175.9459
mean CN of NN Ni,          strain,           CN-Pt,  0.1807,  0.1767,  0.0273,  0.1313, -1.3381,  7.5559,  0.0277,  0.1301, -1.3285,  7.9950
          CN-Pt,          strain, mean CN of NN Ni,  0.1786,  0.1739,  0.1318,  0.0256, -1.3166,  3.0960,  0.1303,  0.0256, -1.3018,  3.2724
mean CN of NN Ni,           CN-Pt,  inverse strain,  0.2796,  0.2742,  0.5043,  0.0000, -0.2904,  43.6691,  0.0183,  0.0000, -0.2809,  331.5307
mean CN of NN Ni,  exp neg strain,          strain,  0.2718,  0.2655,  0.0003,  0.0000, -0.3658, -3.6724,  0.0003,  0.0000, -0.3622, -3.6744
mean CN of NN Ni,          strain,  exp neg strain,  0.2697,  0.2627,  0.0098,  0.7278, -1.0762,  3.6312,  0.0104,  0.8554, -1.1969,  1.9125
 exp neg strain,          strain, mean CN of NN Ni,  0.2695,  0.2624,  9.9579,  0.0095, -10.3019, -1.8202,  9.9893,  0.0102, -10.3276, -1.8075
mean CN of NN Ni,  exp neg strain,  inverse strain,  0.2718,  0.2687,  0.0003,  0.0000, -0.3658, -3.6749,  0.0198,  0.0000, -0.3436,  0.7275
mean CN of NN Ni,          strain,  inverse strain,  0.2714,  0.2651,  0.0114,  0.0000, -0.3660,  8.9322,  0.0123,  0.0000, -0.3624,  8.6610
rms CN of NN Ni, sub surface Ni num,             BOO,  0.2604,  0.2559,  0.0063,  0.2089, -0.5701, -0.6284,  0.0078,  0.1683, -0.5283, -0.5186
rms CN of NN Ni,             BOO, sub surface Ni num,  0.2571,  0.2519,  9.9957,  0.1445, -0.3643,  15.6516,  0.1841,  0.1428, -0.3549,  333.7552
sub surface Ni num,             BOO, rms CN of NN Ni,  0.2743,  0.2679,  0.5922,  0.0106, -0.3594,  341.3892,  0.5247,  0.0115, -0.3559,  380.3789
rms CN of NN Ni, sub surface Ni num,  Pt bond length,  0.2609,  0.2563,  0.0061,  0.0000, -0.3719, -0.6359,  0.0076,  0.0000, -0.3689, -0.5202
rms CN of NN Ni,  Pt bond length, sub surface Ni num,  0.2571,  0.2519,  0.9781,  0.1445, -0.3640,  29.8307,  0.9800,  0.1428, -0.3549,  27.6591
sub surface Ni num,  Pt bond length, rms CN of NN Ni,  0.2743,  0.2679,  0.9784,  0.0106, -0.3594,  22.2126,  0.9754,  0.0115, -0.3559,  26.9922
rms CN of NN Ni, sub surface Ni num,    surface curv,  0.2609,  0.2563,  0.0062,  0.0000, -0.3722, -0.6333,  0.0076,  0.0000, -0.3687, -0.5221
rms CN of NN Ni,    surface curv, sub surface Ni num,  0.2571,  0.2518,  0.0001,  0.1445, -0.3642,  11.6283,  0.0009,  0.1398, -0.3583,  14.0000
sub surface Ni num,    surface curv, rms CN of NN Ni,  0.2559,  0.2507,  0.1646,  0.0000, -0.3637,  10.0283,  0.1631,  0.0000, -0.3546,  10.2148
rms CN of NN Ni, sub surface Ni num,      chemSROP11,  0.2609,  0.2563,  0.0061,  0.0000, -0.3719, -0.6358,  0.0076,  0.0243, -0.3685, -0.5217
rms CN of NN Ni,      chemSROP11, sub surface Ni num,  0.2571,  0.2518,  0.0000,  0.1445, -0.3640,  1.0814,  0.0000,  0.1429, -0.3551, -20.5887
sub surface Ni num,      chemSROP11, rms CN of NN Ni,  0.2571,  0.2519,  0.1448,  0.0000, -0.3641,  0.0854,  0.1431,  0.0000, -0.3550,  0.1293
rms CN of NN Ni, sub surface Ni num,      chemSROP12,  0.2609,  0.2562,  0.0062,  0.0282, -0.3732, -0.6318,  0.0077,  0.0608, -0.3708, -0.5199
rms CN of NN Ni,      chemSROP12, sub surface Ni num,  0.2571,  0.2519,  0.0000,  0.1445, -0.3641, -1.7613,  0.0000,  0.1428, -0.3550, -14.2842
sub surface Ni num,      chemSROP12, rms CN of NN Ni,  0.2571,  0.2518,  0.1447,  0.0000, -0.3641, -0.1062,  0.1432,  0.0000, -0.3551, -0.3092
rms CN of NN Ni, sub surface Ni num,      chemSROP22,  0.2609,  0.2562,  0.0062,  0.0117, -0.3729, -0.6353,  0.0077,  0.0184, -0.3701, -0.5213
rms CN of NN Ni,      chemSROP22, sub surface Ni num,  0.2571,  0.2519,  0.0000,  0.1445, -0.3642, -0.5302,  0.0000,  0.1428, -0.3550, -1.5556
sub surface Ni num,      chemSROP22, rms CN of NN Ni,  0.2571,  0.2518,  0.1449,  0.0000, -0.3641, -0.0496,  0.1434,  0.0000, -0.3551, -0.1179
rms CN of NN Ni, sub surface Ni num,       gCN-Ni-Ni,  0.2609,  0.2563,  0.0062,  0.0000, -0.3720, -0.6347,  0.0077,  0.0000, -0.3690, -0.5198
rms CN of NN Ni,       gCN-Ni-Ni, sub surface Ni num,  0.2571,  0.2519,  0.0017,  0.1450, -0.3651,  265.0417,  0.0003,  0.1429, -0.3551,  101.9935
sub surface Ni num,       gCN-Ni-Ni, rms CN of NN Ni,  0.2563,  0.2507,  0.1852,  0.0000, -0.3690,  0.2261,  0.1895,  0.0000, -0.3610,  0.2603
rms CN of NN Ni, sub surface Ni num,       gCN-Ni-Pt,  0.2609,  0.2563,  0.0061,  0.0000, -0.3719, -0.6360,  0.0076,  0.0000, -0.3688, -0.5217
rms CN of NN Ni,       gCN-Ni-Pt, sub surface Ni num,  0.2570,  0.2518,  9.9974,  0.1447, -0.3642,  31.8304,  9.9989,  0.1430, -0.3552,  31.3876
sub surface Ni num,       gCN-Ni-Pt, rms CN of NN Ni,  0.2565,  0.2512,  0.2083,  0.0000, -0.3673,  0.2312,  0.2152,  0.0000, -0.3588,  0.2594
rms CN of NN Ni, sub surface Ni num,       gCN-Pt-Ni,  0.2511,  0.2464,  0.0028,  0.1660, -0.4776, -0.7897,  0.0039,  0.1650, -0.4729, -0.6221
rms CN of NN Ni,       gCN-Pt-Ni, sub surface Ni num,  0.2571,  0.2519,  0.4564,  0.1445, -0.3640,  283.5873,  0.0000,  0.1428, -0.3549,  73.1942
sub surface Ni num,       gCN-Pt-Ni, rms CN of NN Ni,  0.2743,  0.2679,  0.5958,  0.0106, -0.3594,  225.1628,  0.6714,  0.0115, -0.3559,  170.8088
rms CN of NN Ni, sub surface Ni num,       gCN-Pt-Pt,  0.1744,  0.1753,  0.0200,  0.1433, -1.1216, -0.4305,  0.0213,  0.1398, -1.1038, -0.3866
rms CN of NN Ni,       gCN-Pt-Pt, sub surface Ni num,  0.2571,  0.2519,  0.1627,  0.1446, -0.3640,  78.4282,  0.3395,  0.1428, -0.3549,  237.4052
sub surface Ni num,       gCN-Pt-Pt, rms CN of NN Ni,  0.2743,  0.2679,  0.0979,  0.0106, -0.3594,  236.0547,  0.7378,  0.0115, -0.3559,  57.0183
rms CN of NN Ni, sub surface Ni num,        gCN-Ni-X,  0.2609,  0.2563,  0.0061,  0.0000, -0.3719, -0.6360,  0.0076,  0.0000, -0.3688, -0.5220
rms CN of NN Ni,        gCN-Ni-X, sub surface Ni num,  0.2571,  0.2519,  0.4062,  0.1445, -0.3640,  333.6727,  0.3306,  0.1428, -0.3549,  308.3202
sub surface Ni num,        gCN-Ni-X, rms CN of NN Ni,  0.2561,  0.2506,  0.2193,  0.0000, -0.3698,  0.1551,  0.2276,  0.0000, -0.3618,  0.1741
rms CN of NN Ni, sub surface Ni num,        gCN-Pt-X,  0.1516,  0.1527,  0.0156,  0.1534, -1.2603, -0.4818,  0.0170,  0.1509, -1.2477, -0.4272
rms CN of NN Ni,        gCN-Pt-X, sub surface Ni num,  0.2571,  0.2519,  0.1720,  0.1445, -0.3640,  345.8269,  0.3996,  0.1428, -0.3549,  77.9079
sub surface Ni num,        gCN-Pt-X, rms CN of NN Ni,  0.2743,  0.2679,  0.5306,  0.0106, -0.3594,  248.3628,  0.7195,  0.0115, -0.3559,  206.4685
rms CN of NN Ni, sub surface Ni num,           CN-Pt,  0.1610,  0.1603,  0.0157,  0.1314, -1.3271, -0.4686,  0.0171,  0.1299, -1.3184, -0.4162
rms CN of NN Ni,           CN-Pt, sub surface Ni num,  0.2571,  0.2519,  0.6677,  0.1445, -0.3640,  37.7141,  0.5071,  0.1428, -0.3549,  125.7689
sub surface Ni num,           CN-Pt, rms CN of NN Ni,  0.2743,  0.2679,  0.9525,  0.0106, -0.3594,  66.5098,  0.9460,  0.0115, -0.3559,  86.0635
rms CN of NN Ni, sub surface Ni num,  exp neg strain,  0.2575,  0.2521,  0.0056,  0.7418, -1.1029, -0.6449,  0.0070,  0.8284, -1.1841, -0.5271
rms CN of NN Ni,  exp neg strain, sub surface Ni num,  0.2571,  0.2519,  0.5481,  0.1445, -0.3640,  337.6728,  0.5762,  0.1428, -0.3549,  337.9092
sub surface Ni num,  exp neg strain, rms CN of NN Ni,  0.2743,  0.2679,  0.6655,  0.0106, -0.3594,  324.6411,  0.6613,  0.0115, -0.3559,  325.0889
rms CN of NN Ni, sub surface Ni num,          strain,  0.2609,  0.2563,  0.0062,  0.0000, -0.3721, -0.6336,  0.0077,  0.0000, -0.3690, -0.5198
rms CN of NN Ni,          strain, sub surface Ni num,  0.2567,  0.2515,  0.0009,  0.1398, -0.3685,  18.6354,  0.0015,  0.1354, -0.3623,  16.9749
sub surface Ni num,          strain, rms CN of NN Ni,  0.2561,  0.2503,  0.1410,  0.0000, -0.3636,  5.1522,  0.1386,  0.0000, -0.3543,  7.0416
rms CN of NN Ni, sub surface Ni num,  inverse strain,  0.2609,  0.2563,  0.0062,  0.0000, -0.3721, -0.6336,  0.0076,  0.0000, -0.3689, -0.5204
rms CN of NN Ni,             BOO,  Pt bond length,  0.2742,  0.2677,  0.0035,  0.0000, -0.3590, -1.1912,  0.0023,  0.0000, -0.3549, -1.7050
rms CN of NN Ni,  Pt bond length,             BOO,  0.2709,  0.2647,  10.0000,  0.2700, -0.6264,  2.4298,  9.9999,  0.2420, -0.5953,  2.4109
            BOO,  Pt bond length, rms CN of NN Ni,  0.2701,  0.2635,  10.0000,  0.0107, -0.7485,  1.1547,  10.0000,  0.0114, -0.7478,  1.1508
rms CN of NN Ni,             BOO,    surface curv,  0.2742,  0.2677,  0.0035,  0.0000, -0.3590, -1.1948,  0.0023,  0.0000, -0.3549, -1.7017
rms CN of NN Ni,    surface curv,             BOO,  0.2727,  0.2661,  0.0125,  0.2136, -0.5675,  4.1828,  0.0137,  0.1744, -0.5261,  7.1036
            BOO,    surface curv, rms CN of NN Ni,  0.2709,  0.2639,  0.3944,  0.0115, -0.7184,  3.3301,  0.3485,  0.0120, -0.6622,  5.5943
rms CN of NN Ni,             BOO,      chemSROP11,  0.2742,  0.2676,  0.0031,  0.0496, -0.3587, -1.2966,  0.0021,  0.0632, -0.3545, -1.7989
rms CN of NN Ni,      chemSROP11,             BOO,  0.2737,  0.2674,  0.0112,  0.2202, -0.5698, -0.3511,  0.0118,  0.1864, -0.5335, -0.5043
            BOO,      chemSROP11, rms CN of NN Ni,  0.2737,  0.2674,  0.2216,  0.0112, -0.5710, -0.2056,  0.1858,  0.0118, -0.5329, -0.3481
rms CN of NN Ni,             BOO,      chemSROP12,  0.2742,  0.2677,  0.0035,  0.0000, -0.3590, -1.1960,  0.0025,  0.0288, -0.3561, -1.6390
rms CN of NN Ni,      chemSROP12,             BOO,  0.2738,  0.2675,  0.0112,  0.2171, -0.5670,  0.3383,  0.0118,  0.1811, -0.5287, -0.1105
            BOO,      chemSROP12, rms CN of NN Ni,  0.2738,  0.2675,  0.2166,  0.0111, -0.5658,  0.0583,  0.1808,  0.0119, -0.5293, -0.1320
rms CN of NN Ni,             BOO,      chemSROP22,  0.2742,  0.2677,  0.0035,  0.0000, -0.3590, -1.1953,  0.0023,  0.0000, -0.3549, -1.7021
rms CN of NN Ni,      chemSROP22,             BOO,  0.2737,  0.2675,  0.0112,  0.2202, -0.5699,  0.2223,  0.0119,  0.1837, -0.5312,  0.0802
            BOO,      chemSROP22, rms CN of NN Ni,  0.2738,  0.2675,  0.2192,  0.0111, -0.5676,  0.0656,  0.1823,  0.0118, -0.5297,  0.0088
rms CN of NN Ni,             BOO,       gCN-Ni-Ni,  0.2749,  0.2695,  1.0208,  0.0991, -0.3236,  30.2572,  0.1045,  0.1011, -0.3143,  343.7320
rms CN of NN Ni,       gCN-Ni-Ni,             BOO,  0.2712,  0.2654,  0.0088,  0.2910, -0.6396, -0.4517,  0.0094,  0.2441, -0.5900, -0.4248
            BOO,       gCN-Ni-Ni, rms CN of NN Ni,  0.2725,  0.2668,  0.1420,  0.0224, -0.4931,  405.3049,  0.1105,  0.0206, -0.4600,  402.9021
rms CN of NN Ni,             BOO,       gCN-Ni-Pt,  0.2743,  0.2684,  1.1156,  0.0780, -0.3466,  25.1570,  0.9894,  0.0811, -0.3399,  33.8128
rms CN of NN Ni,       gCN-Ni-Pt,             BOO,  0.2794,  0.2741,  9.9993,  0.1133, -0.3970,  33.1946,  3.7823,  0.0868, -0.3626,  331.0148
            BOO,       gCN-Ni-Pt, rms CN of NN Ni,  0.2616,  0.2567,  0.6258,  0.0653, -0.9303,  10.0448,  0.5907,  0.0628, -0.8950,  8.8343
rms CN of NN Ni,             BOO,       gCN-Pt-Ni,  0.2596,  0.2539,  1.0970,  0.2190, -0.4750,  23.5025,  0.9034,  0.2165, -0.4650,  51.3638
rms CN of NN Ni,       gCN-Pt-Ni,             BOO,  0.2794,  0.2741,  0.3787,  0.1114, -0.3951,  229.5806,  0.0000,  0.0868, -0.3626,  125.9422
            BOO,       gCN-Pt-Ni, rms CN of NN Ni,  0.2586,  0.2679,  0.2154,  0.0025, -0.6481, -0.5788,  0.0000,  0.0115, -0.3559,  258.4534
rms CN of NN Ni,             BOO,       gCN-Pt-Pt,  0.2035,  0.2001,  0.1291,  0.1416, -1.1275,  1.4620,  0.1392,  0.1395, -1.1141,  1.5382
rms CN of NN Ni,       gCN-Pt-Pt,             BOO,  0.2794,  0.2741,  0.0951,  0.1114, -0.3951,  72.4961,  0.4315,  0.0868, -0.3626,  207.4719
            BOO,       gCN-Pt-Pt, rms CN of NN Ni,  0.2143,  0.2116,  0.1031,  0.0323, -0.9088, -0.3014,  0.0871,  0.0319, -0.8671, -0.3179
rms CN of NN Ni,             BOO,        gCN-Ni-X,  0.2737,  0.2679,  0.8603,  0.0513, -0.3444,  128.6136,  0.8074,  0.0530, -0.3370,  152.4715
rms CN of NN Ni,        gCN-Ni-X,             BOO,  0.2794,  0.2741,  0.5642,  0.1114, -0.3951,  334.1330,  0.4341,  0.0868, -0.3626,  330.7323
            BOO,        gCN-Ni-X, rms CN of NN Ni,  0.2612,  0.2565,  0.6717,  0.0691, -0.9744,  5.2431,  0.6267,  0.0658, -0.9294,  5.3170
rms CN of NN Ni,             BOO,        gCN-Pt-X,  0.1815,  0.1784,  0.1294,  0.1534, -1.2734,  1.6553,  0.1509,  0.1519, -1.2631,  1.8143
rms CN of NN Ni,        gCN-Pt-X,             BOO,  0.2794,  0.2741,  0.3800,  0.1114, -0.3951,  38.3653,  0.1543,  0.0869, -0.3626,  117.4047
            BOO,        gCN-Pt-X, rms CN of NN Ni,  0.1935,  0.1915,  0.0708,  0.0290, -0.9150, -0.3358,  0.0599,  0.0286, -0.8775, -0.3521
rms CN of NN Ni,             BOO,           CN-Pt,  0.1864,  0.1821,  0.1218,  0.1336, -1.3577,  1.5808,  0.1385,  0.1329, -1.3521,  1.7066
rms CN of NN Ni,           CN-Pt,             BOO,  0.2794,  0.2741,  0.2031,  0.1114, -0.3951,  327.4179,  0.3572,  0.0868, -0.3626,  66.4513
            BOO,           CN-Pt, rms CN of NN Ni,  0.1907,  0.1880,  0.0328,  0.0310, -0.8886, -0.3597,  0.0267,  0.0309, -0.8572, -0.3782
rms CN of NN Ni,             BOO,  exp neg strain,  0.2696,  0.2622,  0.0008,  0.8864, -1.2300, -2.6373,  0.0002,  0.9719, -1.3085, -3.8931
rms CN of NN Ni,  exp neg strain,             BOO,  0.2709,  0.2647,  0.0003,  0.2913, -0.6438, -3.8120,  0.0003,  0.2673, -0.6170, -3.9099
